8,315,7,Hamm Klinik Park Therme,Ernst-Eisenlohr-Str.,6,79410,Badenweiler,07632 71-0,info@hamm-kliniken.de,www.hamm-kliniken.de,3,Hamm-Kliniken GmbH & Co. KG,6,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,,,,,
8,315,7,Reha-Klinik Hausbaden,Hausbadener Str.,1,79410,Badenweiler,07632 759-0,info@reha-klinik-hausbaden.de,www.reha-klinik-hausbaden.de,3,RHK Reha-Klinik GmbH & Co. Fachklinik für orthopädische und rheumatische Erkrankungen,6,221,,,,,,,,,,,,,,,,,,,,,,,,176.0,,,,,,,,45.0,,,,,,,,,,,
8,315,7,Römerberg-Klinik,Schwärzestr.,20,79410,Badenweiler,07632 73-1,info@roemerberg-klinik.de,www.roemerberg-klinik.de,1,Deutsche Rentenversicherung Knappschaft-Bahn-See,6,157,,,,,,35.0,,,,,,,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,
8,315,37,Fachklinik Caritas-Haus Feldberg,Paßhöhe,5,79868,Feldberg,07676 930-0,info@caritas-haus-feldberg.de,www.caritas-haus-feldberg,2,Fachklinik Caritas-Haus Feldberg gGmbH,6,254,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,315,37,Fachklinik Schuppenhörnle,Schuppenhörnlestr.,37,79868,Feldberg,07655 681-0,schuppenhoernle@ak-familienhilfe.de,www.ak-familienhilfe.de,2,Deutscher Arbeitskreis für Familienhilfe e.V.,6,119,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,315,37,Rehaklinik Feldberg für Mutter-Vater-Kind,Falkauer Str.,2 - 4,79868,Feldberg,07655 938-0,Klinik.Feldberg@kur.org,www.kur.org,2,Kur + Reha GmbH,6,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,,,,,
8,315,41,Reha-Klinik Glotterbad,Gehrenstrasse,10,79286,Glottertal,07684 809-0,info@rehaklinik-glotterbad.de,www.rehaklinik-glotterbad.de,1,Reha Zentren der Deutschen Rentenversicherung Baden-Württemberg gGmbH,6,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,
8,315,41,"Thure von Uexküll Klinik, Klinik für Rehabilitation",Badstr.,2,79286,Glottertal,07684 9069-0,info@uexkuell-klinik.de,www.uexkuell-klinik.de,2,Kur + Reha GmbH,6,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,
8,315,52,Földiklinik,Rösslehofweg,2 - 6,79856,Hinterzarten,07652 124-0,info@foeldiklinik.de,www.foeldiklinik.de,3,FÖLDIKLINIK GmbH & Co. KG Fachklinik für Lymphologie,6,152,,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,315,98,Reha-Klinik Lindenhof,Vogesenstr.,17,79227,Schallstadt,07664 9711-0,lindenhof@agj-freiburg.de,www.rehaklinik-lindenhof.de,2,AGJ Fachverband für Prävention und Rehabilitation in der Erzdiözese Freiburg e. V.,6,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,
8,315,108,Fachklinik Münstertal,Albert-Hugard-Str.,34,79219,Staufen,,,,2,Deutscher Arbeitskreis für Familienhilfe e.V.,6,150,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,315,125,cts Klinik Stöckenhöfe,Stöckenhöfe,1,79299,Wittnau,0761 4015-0,info@cts-reha-bw.de,www.cts-reha-bw.de,2,cts Rehakliniken Baden-Württemberg GmbH,6,169,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,65.0,,,50.0,,,,,,,,,,,
8,316,10,BDH-Klinik Elzach (Rehabilitation),Am Tannwald,1 - 3,79215,Elzach,07682 801-0,info@bdh-klinik-elzach.de,www.bdh-klinik-elzach.de,2,BDH-Klinik Elzach gGmbH,6,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,
8,316,17,Reha-Klinik St. Landelin,Riedstr.,15,79336,Herbolzheim,07643 9161-0,st.landelin@agj-freiburg.de,www.st.landelin.de,2,AGJ Fachverband für Prävention und Rehabilitation in der Erzdiözese Freiburg e. V.,6,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,
8,317,8,MediClin Schlüsselbad Klinik,Renchtalstr.,2,77740,Bad Peterstal-Griesbach,07806 86-0,info.schluesselbad@mediclin.de,www.schluesselbad.de,3,MediClin GmbH & Co. KG,6,147,,,60.0,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,
8,317,21,MedClin Staufenburg Klinik,Burgunderstr.,24,77770,Durbach,0781 473-0,info@staufenburg.mediclin.de,www.staufenburg-klinik.de,3,MediClin GmbH & Co. KG,6,273,,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,317,34,Celenus Klinik Kinzigtal,Wolfsweg,12,77723,Gengenbach,07803 808-0,info@klinik-kinzigtal.de,www.klinik-kinzigtal.de,3,Psychosomatische Fachklinik Gengenbach GmbH,6,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,,,,,,,,,,
8,317,85,Reha-Klinik Klausenbach,Klausenbach,1,77787,Nordrach,07838 82-0,info@rehaklinik-klausenbach.de,www.rehaklinik-klausenbach.de,1,Reha Zentren der Deutschen Rentenversicherung Baden-Württemberg gGmbH,6,125,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,80.0,,,,,,,,,,,,,,
8,317,85,Winkelwaldklinik Nordrach,Winkelwald,2 - 4,77787,Nordrach,07838 83-0,info@winkelwaldklinik.de,www.winkelwaldklinik.de,3,Winkelwaldklinik Nordrach Betriebs GmbH,6,88,,,28.0,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,317,96,Klinik für Geriatrische Rehabilitation,Louis-Pasteur-Str.,12,77654,Offenburg,0781 475-0,info@pgw-og.de,www.pgw-og.de,2,Paul-Gerhardt-Werk e.V.,6,40,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,317,110,Fachklinik Haus Renchtal,Renchtalstr.,14,77871,Renchen,07843 949-0,info@blv-suchthilfe.de,www.bw-lv.de,2,Baden-Württembergischer Landesverband für Prävention und Rehabilitation gGmbH,6,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,
8,317,146,Celenus Klinik Ortenau,Wolfsweg,12,77723,Gengenbach,07835 785-0,info@klinik-ortenau.de,www.klinik-ortenau.de,3,Psychosomatische Fachklinik Gengenbach GmbH,7,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,
8,325,12,Gesundheitsresort Graether,Schönblickstr.,22,72175,Dornhan,07455 1021,info@graether-gesundheits-resort.de,www.anti-aging-natural.de,3,Udo Graether,7,40,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,326,3,Espan-Klinik,Gartenstr.,9,78073,Bad Dürrheim,07726 65-0,info@espan-klinik.de,www.espan-klinik.de,3,Kliniken Benner GmbH & Co. KG,6,200,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,326,3,Kurklinik Limberger,Hammerbühlstr.,5,78073,Bad Dürrheim,07726 664-0,info@klinik-limberger.de,www.kurklinik-limberger.de,3,Kurklinik Limberger GmbH & Co. KG,6,135,,,,,,,,,45.0,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,
8,326,3,Luisenklinik,Luisenstr.,56,78073,Bad Dürrheim,07726 668-4,info@luisenklinik.de,www.luisenklinik.de,3,Gesellschaft für Verhaltensmedizin und Gesundheitsforschung AG,6,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,,,,,,,,,,
8,326,3,Mutter-Vater-Kind Kurklinik Hänslehof,Hofstr.,13,78073,Bad Dürrheim,07726 667-0,info@haenslehof.de,www.haenslehof.de,3,Hänslehof GmbH,6,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,,,
8,326,3,Reha-Zentrum Klinik Hüttenbühl,Wittmannstalstr.,5,78073,Bad Dürrheim,07726 925-0,reha-klinik.huettenbuehl@drv-bund.de,www.huettenbuehl.de,1,Deutsche Rentenversicherung Bund,6,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,,,,,,,,,,,
8,326,3,Schloss-Klinik Sonnenbühl,Hammerbühlstr.,4,78073,Bad Dürrheim,07726 665-0,info@sonnenbuehl@vital-kliniken.de,www.vital-kliniken.de,3,Vital-Kliniken GmbH,6,160,,,,30.0,,,,,,,,,,,,,,,,,,,,50.0,,,,,80.0,,,,,,,,,,,,,,
8,326,3,Waldeck Klinik,Waldstr.,18,78073,Bad Dürrheim,07726 663119,info@klinik-waldeck.com,www.klinik-waldeck.com,3,Waldeck Klinik GmbH & Co. KG,6,204,,,,60.0,,,,,94.0,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,
8,326,12,Mediclin Klinik am Vogelsang,Alte Wolterdingerstr.,68,78166,Donaueschingen,0771 851-0,info.vogelsang@mediclin.de,www.klinik-am-vogelsang.de,3,MediClin GmbH & Co. KG,6,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,,,,,,,,,,,
8,326,12,Reha-Klinik Sonnhalde,Am Schellenberg,1,78166,Donaueschingen,0771 852-0,info@rehaklinik-sonnhalde.de,www.rehaklinik-sonnhalde.de,1,Reha Zentren der Deutschen Rentenversicherung Baden-Württemberg gGmbH,6,140,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,,,,,
8,326,31,MediClin Albert Schweitzer Klinik,Parkstr.,10,78126,Königsfeld,07725 96-0,info.albert-schweitzer@mediclin.de,www.albert-schweitzer-klinik.de,3,MediClin GmbH & Co. KG,6,189,,,,114.0,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,326,31,MediClin Baar Klinik,Parkstr.,10,78126,Königsfeld,07725 96-0,info.baar-klinik@mediclin.de,www.albert-schweitzer-klinik.de,3,MediClin GmbH & Co. KG,6,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,
8,326,54,Rehabilitationsklinik Katharinenhöhe,Oberkatzensteig,11,78141,Schönwald,07723 6503-0,verwaltung@katharinenhoehe.de,www.katharinenhoehe.de,2,Rehabilitationsklinik Katharinenhöhe gGmbH,7,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,
8,326,60,Asklepios Klinik Triberg,Ludwigstr.,1 - 2,78098,Triberg,07722 955-0,triberg@asklepios.com,www.asklepios.com,3,GKB Klinikbetriebe GmbH,6,147,,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,326,74,Geriatrische Rehaklinik Am Klosterwald,Wilhelm-Schickard-Str.,15,78052,Villingen-Schwenningen,07721 818-0,info@geriatrie-vs.de,www.geriatrie-vs.de,2,Geriatrische Reha-Klinik Am Klosterwald GmbH,6,50,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,326,74,Nachsorgeklinik Tannheim,Gemeindewaldstr.,75,78052,Villingen-Schwenningen,07705 920-0,info@tannheim.de,www.tannheim.de,2,Nachsorgeklinik Tannheim gGmbH,6,152,,,,,,,,,,,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,326,74,Pro Vita Rehazentrum Am Klosterwald,Wilhelm-Schickard-Str.,15,78052,Villingen-Schwenningen,07721 878-405,info@geriatrie-vs.de,www.geriatrie-vs.de,2,Pro Vita GmbH Gesellschaft für Gesundheit und soziales Leben,6,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,
8,327,49,Geriatrischen Reha-Klinik Bethel Trossingen,Wagnerstr.,5,78647,Trossingen,07425 932-0,RKTR@BethelNet.de,www.bethelnet.de,2,Geriatrische Reha-Klinik Bethel Trossingen gGmbH,6,70,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,335,2,"Kliniken Schmieder Gailingen, Allensbach, Konstanz",Zum Tafelholz,8,78476,Allensbach,07533 808-0,info@kliniken-schmieder.de,www.kliniken-schmieder.de,3,Kliniken Schmieder (Stiftung & Co.) KG,6,699,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,654.0,,,,,,,,,,,,,,
8,335,26,Hegau-Jugendwerk (Rehabilitation),Kapellenstr.,31,78262,Gailingen,07734 939-0,info@hegau-jugendwerk.de,www.hegau-jugendwerk.de,1,Hegau-Jugendwerk GmbH,6,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,
8,335,63,Hermann-Albrecht-Klinik,Strandbadstr.,106,78315,Radolfzell,07732 151-0,info@mettnau.com,www.mettnau.com,1,Stadt Radolfzell,6,275,,,,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,335,63,Werner-Messmer-Klinik,Strandbadstr.,80,78315,Radolfzell,07732 151-0,info@mettnau.com,www.mettnau.com,1,Stadt Radolfzell,6,224,,,,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,336,6,Markgräflerland-Klinik,Im Grün,1 - 3,79415,Bad Bellingen,07635 318-0,info@markgraeflerland-klinik.de,www.markgraeflerland-klinik.de,3,Markgräflerland-Klinik GmbH & Co. Rehabilitationsklinik für ortho. und rheumatische Erkrankungen KG,6,99,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,
8,336,6,MediClin Seidel-Klinik,Hebelweg,4,79415,Bad Bellingen,07635 30-0,info.seidel@mediclin.de,www.seidel-klinik.de,3,MediClin GmbH & Co. KG,6,60,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,336,84,Fachklinik Haus Weitenau,Austr.,2 - 6,79585,Steinen,07627 7085-0,weitenau@bw-lv.de,www.bw-lv.de,2,Baden-Württembergischer Landesverband für Prävention und Rehabilitation gGmbH,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,
8,336,84,Privatklinik Haus am Stalten,Staltenweg,25,79585,Steinen,07629 9109-0,info@stalten.de,www.stalten.de,2,Förderverein Haus am Stalten e.V.,7,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,
8,336,87,Fachklinik Tannenhof,Radschertstr.,35,79674,Todtnau,07671 99 30,tannenhof@ak-familienhilfe.de,www.ak-familienhilfe.de,2,Deutscher Arbeitskreis für Familienhilfe e.V.,6,100,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,336,104,Reha-Klinik Birkenbuck,Birkenbuck,4,79429,Malsburg-Marzell,07626 902-100,info@rehaklinik-birkenbuck.de,www.rehaklinik-birkenbuck.de,2,Kur + Reha GmbH,6,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,
8,336,104,Rehaklinik Kandertal,Kandertal,19,79429,Malsburg-Marzell,07626 902-200,info@rehaklinik-kandertal.de,www.rehaklinik-kandertal.de,2,Kur + Reha GmbH,6,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,
8,337,51,Fachklinik St. Georg,Kurhausplatz,1,79862,Höchenschwand,07672 411-0,info@fachklinik-st-georg.de,www.fachklinik-st-georg.de,3,St. Georg Vorsorge- und Rehabilitationskliniken GmbH & Co. KG,6,170,,2.0,,,,38.0,,,,,,,,,125.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,
8,337,51,Fachkliniken Sonnenhof,Kirchstr.,2,79862,Höchenschwand,07672 489-0,info@fachkliniken-sonnenhof.de,www.fachkliniken-sonnenhof.de,3,Fachkliniken Sonnenhof GmbH,6,164,,35.0,,,,,,,,,,,,,,,,,,,,,,88.0,,,,41.0,,,,,,,,,,,,,,,
8,337,90,AKH Alpenblick Klinik Hotzenplotz,Hennematt,7 b,79736,Rickenbach,07765 188-0,info@hotzenplotz-klinik.de,www.hotzenplotz-klinik.de,3,AKH Alpenblick Klinik Hotzenplotz GmbH & Co. KG,6,165,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,337,90,Klinik Haus Friedborn,Lehnhof,4,79736,Rickenbach,07765 9205-0,info@friedborn.de,www.friedborn.de,3,Klinik Haus Friedborn GmbH,7,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,
8,337,96,Rehaklinikum Bad Säckingen,Bergseestr.,61,79713,Bad Säckingen,07761 554-0,info@rkbs.de,www.rkbs.de,2,Rehaklinikum Bad Säckingen GmbH,6,200,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,
8,337,97,Feldbergklinik Dr. Asdonk,Todtmooser Str.,48,79837,St. Blasien,07672 484-0,feldbergklinik@t-online.de,www.feldbergklinik.de,3,Feldbergklinik Dr. Asdonk GmbH,6,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
8,337,97,Kohlwald-Klinik,Johann-Rothmeier-Str.,10,79837,St. Blasien,07672 483-0,info@kohlwald-klinik.de,www.kohlwald-klinik.de,3,Kohlwald-Klinik Rothmeier GmbH & Co. KG,6,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,,,,,,,
8,337,97,Weissenstein-Klinik,Johann-Rothmeier-Str.,14,79837,St. Blasien,07672 482-0,info@weissenstein-klinik.de,www.weissenstein-klinik.de,3,Rothmeier GmbH & Co. Grundstücks- u. Beteiligungs-KG,6,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,
8,337,97,Ziegelfeld-Klinik,Johann-Rothmeier-Str.,5,79837,St. Blasien,07672 999-0,info@ziegelfeld-klinik.de,www.ziegelfeld-klinik.de,3,Ziegelfeld-Klinik Rothmeier GmbH & Co,7,132,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,72.0,,,,,,,,,,,
8,337,108,Reha-Zentrum Todtmoos Klinik Wehrawald,Schwarzenbacher Str.,4,79682,Todtmoos,07674 903-0,reha-klinik.wehrawald@drv-bund.de,www.reha-klinik.wehrawald.de,1,Deutsche Rentenversicherung Bund,6,224,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,,,,,,,,,,,
8,415,78,m&i-Fachkliniken Hohenurach (Rehabilitation),Immanuel-Kant-Str.,33,72574,Bad Urach,07125 151-0,info@fachkliniken-hohenurach.de,www.fachkliniken-hohenurach.de,3,m&i-Fachkliniken Hohenurach GmbH,6,555,,,155.0,,,,,,,,,,,,,,,,,,,,,200.0,,,,,200.0,,,,,,,,,,,,,,
8,415,78,Reha-Klinik Schwäbische Alb,Bei den Thermen,44540,72574,Bad Urach,07125 157-0,info@swabu.de,,1,Reha-Klinik Schwäbische Alb GmbH & Co. KG,6,181,,,,,,,,,,,,,,,,,,,,,,,,181.0,,,,,,,,,,,,,,,,,,,
8,416,25,Klinik Bad Sebastiansweiler,Hechinger Str.,26,72116,Mössingen,07473 3783-0,info@bad-sebastiansweiler.de,www.bad-sebastiansweiler.de,2,Bad Sebastiansweiler GmbH,6,128,,,71.0,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,
8,416,41,bwlv Fachklinik Tübingen,Bläsiberg,1,72072,Tübingen,07071 9266-0,fachklinik-tuebingen@bw-lv.de,www.bw-lv.de,2,Baden-Württembergischer Landesverband für Prävention und Rehabilitation gGmbH,6,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,
8,416,41,"Rehabilitationszentrum grund.stein, RPK",Landkutschersweg,10,72072,Tübingen,07071 745-06,info@reha-grundstein.de,www.reha-grundstein.de,2,Tübinger Gesellschaft für Sozialpsychiatrie und Rehabilitation gGmbH,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,
8,416,50,Fachklinik Schloss Börstingen,Rottenburger Str.,6,72181,Starzach,07031 2181-430,aufnahme@reha-boerstingen.de,www.reha-boerstingen.de,2,Verein für Jugendhilfe im Landkreis Böblingen e.V.,6,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,
8,417,79,Acura Fachklinik (Rehabilitation),Robert-Koch-Str.,26,72461,Albstadt,07432 169-0,info@acura-kliniken-albstadt.com,www.acura-kliniken-albstadt.de,3,Acura Fachklinik GmbH,6,80,,,41.0,,,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,
8,421,0,AGAPLESION Bethesda Rehabilitationsklinik,Zollernring,26,89073,Ulm,,,,2,AGAPLESION BETHESDA KLINIK ULM gGmbH,6,20,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,421,0,RKU-Universitäts- und Rehabilitationskliniken Ulm,Oberer Eselsberg,45,89081,Ulm,0731 177-0,information@rku.de,www.rku.de,3,RKU - Universitäts- und Rehabilitationskliniken Ulm gGmbH,6,129,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,29.0,,,,,,,,,,,,,,
8,425,33,Geriatrische Rehabilitationsklinik Ehingen,Spitalstr.,29,89584,Ehingen,07391 586-0,info@adk-gmbh.de,www.kh-gmbh-adk.de,1,Krankenhaus GmbH Alb-Donau-Kreis,6,35,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,426,13,Federseeklinik,Am Kurpark,1,88422,Bad Buchau,07582 800-0,info@federseeklinik.de,www.federseeklinik.de,1,Moor-Heilbad Buchau gGmbH,6,389,,69.0,,,,,,,,,,,,,,,,,,,,,,320.0,,,,,,,,,,,,,,,,,,,
8,426,13,Schloßklinik Bad Buchau,Schloßplatz,2,88422,Bad Buchau,07582 807-0,info@schlossklinik-buchau.de,www.schlossklinik-buchau.de,3,Schlossklinik Bad Buchau gGmbH,6,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,90.0,,,,,,,,,,,
8,426,21,Sana Klinik für geriatrische Rehabilitation,Riedlinger Str.,84,88400,Biberach,07351 55-1460,slb-service@sana.de,www.kliniken-bc.de,3,Sana Kliniken Landkreis Biberach GmbH,6,28,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,426,35,Mutter-Kind-Klinik Schwabenland,Bussenstr.,46,88525,Dürmentingen,07371 9592-0,info@klinik.schwabenland.de,www.klinik.schwabenland.de,2,Kur + Reha GmbH,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,
8,435,16,Geriatrische Rehabilitationsklinik,Röntgenstr.,2,88048,Friedrichshafen,07541 96-0,info@klinikum-fn.de,www.klinikum-friedrichshafen.de,1,Klinikum Friedrichshafen GmbH,6,28,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,435,52,siebenzwerge Fachklinik für Drogenkrankheiten,Grünwanger Str.,4,88682,Salem,07544 507-0,mail@siebenzwerge.info,www.siebenzwerge.info,2,Kultur-Therapeutische Gemeinschaft GmbH,6,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,
8,435,59,Birkle-Klinik,Obere St. Leonhardstr.,55,88662,Überlingen,07551 803-0,info@birkle-klinik.de,www.birkle-klinik.de,3,Birkle-Klinik GmbH & Co.,6,197,,12.0,,35.0,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,
8,435,59,Klinik Buchinger Wilhelmi,Wilhelm-Beck-Str.,27,88662,Überlingen,07551 807-0,klinik@buchinger-wilhelmi.com,www.buchinger-wilhelmi.com,3,Klinik Buchinger Wilhelmi GmbH,6,166,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,435,59,Kurpark-Klinik,Gällerstr.,10,88662,Überlingen,07551 806-0,info@kurpark-klinik.de,www.kurpark-klinik.de,3,KPK Kurpark-Klinik GmbH & Co. KG,6,128,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,436,8,Parksanatorium Aulendorf,Schussenrieder Str.,5,88326,Aulendorf,07525 931-0,info@parksanatorium-aulendorf.de,www.parksanatorium-aulendorf.de,3,Waldburg-Zeil Kliniken GmbH & Co. KG,6,199,,,,,,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,436,8,Schussental Klinik (Rehabilitation),Safranmoosstr.,5,88326,Aulendorf,07525 93-0,info-sk@schussental-klinik.de,www.schussental-klinik.de,1,Schussental-Klinik gGmbH,6,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,
8,436,9,Klinik im Hofgarten,Am Hofgarten,1,88339,Bad Waldsee,07524 707-0,info@klinik-im-hofgarten.de,www.klinik-im-hofgarten.de,3,Waldburg-Zeil Kliniken GmbH & Co. - Bad Waldsee - KG,6,209,,,,,,,,,,,,,,,,,,,,,,,,209.0,,,,,,,,,,,,,,,,,,,
8,436,9,Klinik Maximilianbad,Maximilianstr.,13,88339,Bad Waldsee,07524 94-0,info@waldsee-therme.de,www.waldsee-therme.de,1,Stadt Bad Waldsee,6,183,,,,,,,,,,,,,,,,,,,,,,,,92.0,91.0,,,,,,,,,,,,,,,,,,
8,436,9,Rehazentrum bei der Therme,Badstr.,14-18,88339,Bad Waldsee,07524 94-02,info@waldsee-therme.de,www.rehakliniken-waldsee.de,1,Stadt Bad Waldsee,6,279,,,,,,,,,,,,,,,,,,,,,,,,139.0,140.0,,,,,,,,,,,,,,,,,,
8,436,10,Evang. Frauen- u. Mütterkurklinik,Elly-Heuss-Knapp-Weg,5,88410,Bad Wurzach,07564 946-0,wurzach@muettergenesung-kur.de,www.muettergenesung-kur.de,2,Evang. Mütterkurheime in Württemberg e.V.,6,47,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,436,10,Rehabilitationsklinik Bad Wurzach,Karl-Wilhelm-Heck-Str.,6,88410,Bad Wurzach,07564 301-0,info@rehabilitationsklinik-bad-wurzach.de,www.rehabilitationsklinik-bad-wurzach.de,3,Waldburg-Zeil Kliniken GmbH & Co. Bad Wurzach - KG,6,243,,,42.0,,,,,,,,,,,,,,,,,,,,,143.0,,,,,58.0,,,,,,,,,,,,,,
8,436,10,Städtischer Kurbetrieb Bad Wurzach,Karl-Wilhelm-Heck-Str.,12,88410,Bad Wurzach,07564 304-0,info@kurhotel-am-reischberg.de,www.kurhotel-am-reischberg.de,1,Stadgemeinde Bad Wurzach,6,60,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,
8,436,49,Argental-Klinik,Dengeltshofen,1,88316,Isny,07562 71-1604,info@argentalklinik.de,www.argentalklinik.de,3,Waldburg-Zeil Kliniken GmbH & Co. KG,6,360,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,,,,,
