8.0,235.0,8.0,Paracelsus Krankenhaus Unterlegenhardt,Paracelsus Krankenhaus Unterlengenhardt,Burghaldenweg,60,75378.0,Bad Liebenzell,07052 925-0,info@paracelsus-krankenhaus.de,www.paracelsus-stiftung.de,2.0,Paracelsus-Krankenhaus Unterlengenhardt e. V.,3.0,0.0,2.0,2.0,2.0,2.0,2.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,235.0,33.0,SANIMA Klinik am Mayenberg,SANIMA Klinik am Mayenberg,Alte Dobler Str.,8,76332.0,Bad Herrenalb,07083 748-0,info@sanima-klinik.de,www.sanima-klinik.de,3.0,SANIMA Klinik am Mayenberg GmbH,4.0,0.0,2.0,2.0,2.0,2.0,2.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,235.0,46.0,Kreisklinikum Calw-Nagold,Kliniken Nagold,Röntgenstraße,20,72202.0,Nagold,07051 14-0,info@klinikverbund-suedwest.de,www.klinikverbund-suedwest.de,1.0,Kreiskliniken Calw gGmbH,2.0,1.0,2.0,2.0,2.0,2.0,2.0,227.0,,,91.0,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,235.0,65.0,Kinderklinik Schömberg,Kinderklinik Schömberg,Römerweg,7,75328.0,Schömberg bei Neuenbürg,07084 928-0,info@kiklisch.de,www.kiklisch.de,2.0,Kinderklinik Schömberg gGmbH,2.0,0.0,2.0,2.0,1.0,2.0,2.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,235.0,79.0,Rommel-Klinik,Rommel-Klinik,Bätznerstraße,96-98,75323.0,Bad Wildbad im Schwarzwald,07081 171-0,info@rommel-klinik.de,www.rommel-klinik.de,3.0,Rommel-Klinik GmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,235.0,85.0,Klinik Dr. Römer - Akutklinik für Psychosomatik und Psychotherapie,Klinik Dr. Römer - Akutklinik für Psychosomatik und Psychotherapie,Altburger Weg,2,75365.0,Calw,07051 588-0,info@roemerklinik.de,www.klinik-dr-roemer.de,3.0,Dr. Römer Kliniken GmbH,3.0,0.0,2.0,2.0,2.0,2.0,2.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,235.0,85.0,Kreisklinikum Calw-Nagold,Kliniken Calw,Eduard-Conz-Straße,6,75365.0,Calw,07051 14-0,info@klinikverbund-suedwest.de,www.klinikverbund-suedwest.de,1.0,Kreiskliniken Calw gGmbH,2.0,1.0,2.0,2.0,2.0,2.0,2.0,199.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,235.0,85.0,Zentrum für Psychiatrie Calw,Zentrum für Psychiatrie Calw,Lützenhardter Hof,1,75365.0,Calw,07051 586-0,info@kn-calw.de,www.kn-calw.de,1.0,Zentrum für Psychiatrie Calw - Klinikum Nordschwarzwald,2.0,0.0,2.0,2.0,2.0,2.0,2.0,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,236.0,38.0,Klinik für Kinderneurologie und Sozialpädiatrie,Klinik für Kinderneurologie und Sozialpädiatrie,Knittlinger Steige,21,75433.0,Maulbronn,07043 16-0,info@kize.de,www.kize.eu,2.0,Klinik für Kinderneurologie und Sozialpädiatrie Kinderzentrum Maulbronn gGmbH,2.0,0.0,2.0,2.0,1.0,2.0,2.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,236.0,40.0,Krankenhaus Mühlacker,Krankenhaus Mühlacker,Hermann-Hesse-Straße,34,75417.0,Mühlacker,07041 15-1,info.mu@kliniken-ek.de,www.krankenhaus-muehlacker.de,1.0,RKH Enzkreis-Kliniken gGmbH,2.0,1.0,2.0,2.0,2.0,2.0,2.0,138.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,9.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,
8.0,236.0,43.0,Krankenhaus Neuenbürg,Krankenhaus Neuenbürg,Marxzeller Straße,46,75305.0,Neuenbürg,07082 796-0,info.nb@kliniken-ek.de,www.krankenhaus-neuenbuerg.de,1.0,RKH Enzkreis-Kliniken gGmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,72.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,236.0,46.0,Klinik Öschelbronn,Klinik Öschelbronn,Am Eichhof,40,75223.0,Niefern-Öschelbronn,07233 68-0,info@klinik-oeschelbronn.de,www.klinik-oeschelbronn.de,2.0,Klinik Öschelbronn gGmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,237.0,4.0,Neurologische Klinik Selzer,Neurologische Klinik Selzer,Murgtalstraße,656,72270.0,Baiersbronn,07447 27-0,info@selzer.de,www.selzer.de,3.0,Neurologische Klinik Selzer GmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,237.0,28.0,Krankenhaus Freudenstadt,Krankenhaus Freudenstadt,Karl-v.-Hahn-Straße,120,72233.0,Freudenstadt,07441 54-0,info@klf-net.de,www.klf-web.de,1.0,Krankenhäuser Landkreis Freudenstadt gGmbH,2.0,2.0,2.0,1.0,2.0,2.0,2.0,343.0,,,33.0,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,8.0,,,,,,64.0,,,,,,23.0,,,,,,,,,,,,,,,,,,,,37.0,,,,,,6.0,,,,,,,53.0,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
8.0,311.0,0.0,Dreisamklinik St. Elisabeth,Dreisamklinik St. Elisabeth,Dreisamstr.,15-17,79098.0,Freiburg,0761 515696000,info@plastische-chirurgie-freiburg.de,www.plastische-chirurgie-freiburg.de,3.0,Prof. Dr. Penna und Prof. Dr. Torio,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,311.0,0.0,Ev. Diakoniekrankenhaus Freiburg,Hauptstandort,Wirthstraße,11,79110.0,Freiburg im Breisgau,0761 1301-01,info@diak-fr.de,www.diak-fr.de,2.0,Evangelisches Diakoniekrankenhaus Freiburg,2.0,1.0,2.0,2.0,2.0,2.0,2.0,175.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,311.0,0.0,Klinik 2000,Klinik 2000,Wirthstr.,11 A,79110.0,Freiburg,0761 7676700,info@praxisklinik2000.com,www.praxisklinik2000.com,3.0,Klinik 2000 GmbH & Co. OP-Zentrum KG,4.0,0.0,2.0,2.0,2.0,2.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,311.0,0.0,Lexer-Klinik,Lexer-Klinik,Breisacher Str.,84 b,79110.0,Freiburg,0761 896417-0,info@lexerklinik.de,www.lexerklinik.de,3.0,Erich-Lexer-Klinik GmbH,4.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,311.0,0.0,Loretto-Krankenhaus Freiburg,Loretto-Krankenhaus,Mercystraße,6-14,79100.0,Freiburg,0761 7084-0,info@rkk-lok.de,www.rkk-lok.de,3.0,Artemed Kliniken Freiburg gGmbH,2.0,1.0,2.0,2.0,2.0,2.0,2.0,206.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,311.0,0.0,Oberberg Tagesklinik Freiburg (für Kinder & Jugendliche),Oberberg Tagesklinik Freiburg (für Kinder & Jugendliche),Schwimmbadstraße,22,79100.0,Freiburg,0761 50378899-2,tagesklinik.freiburg@oberbergkliniken.de,www.oberbergkliniken.de,3.0,Oberbergkliniken GmbH,4.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,311.0,0.0,St. Josefskrankenhaus Freiburg,St. Josefskrankenhaus Freiburg,Sautierstraße,1,79104.0,Freiburg,0761 2711-1,info@rkk-klinikum.de,www.rkk-sjk.de,3.0,Artemed Kliniken Freiburg gGmbH,2.0,2.0,2.0,2.0,2.0,2.0,2.0,282.0,69.0,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,10.0,,,,,,,,,,,37.0,,63.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,28.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,311.0,0.0,Universitätsklinikum Freiburg,Klinik für Dermatologie und Venerologie,Hauptstraße,7,79104.0,Freiburg im Breisgau,0761 203-0,info@verwaltung.uni-freiburg.de,www.uniklinik-freiburg.de,1.0,Universitätsklinikum Freiburg,1.0,0.0,2.0,2.0,2.0,2.0,2.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,311.0,0.0,Universitätsklinikum Freiburg,Universitätsklinikum Freiburg,Hugstetter Straße,55,79106.0,Freiburg im Breisgau,0761 203-0,info@verwaltung.uni-freiburg.de,www.uniklinik-freiburg.de,1.0,Universitätsklinikum Freiburg,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1630.0,17.0,,32.0,,,,,,,,,,,,,,20.0,,,,,43.0,,,110.0,,,,,,,77.0,,,29.0,18.0,,123.0,,,,,,18.0,,,,,,,,,,,,110.0,,,,,,,,,,,121.0,,14.0,39.0,,,,55.0,,,,,55.0,,,,92.0,104.0,,,,,,80.0,62.0,84.0,,,,,125.0,,,,,,,,,,,,,31.0,,,18.0,,,,12.0,,40.0,,,4.0,,,28.0,14.0,31.0,,,,,,,,,,,,,10.0,,,10.0,4.0,,,,,,
8.0,311.0,0.0,Zentrum für Psychiatrie Emmendingen,Suchtmedizinische Tagesklinik Freiburg,Kartäuserstraße,39,79102.0,Freiburg im Breisgau,07641 461-0,info@zfp-emmendingen.de,www.zfp-emmendingen.de,1.0,Zentrum für Psychiatrie Emmendingen,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,315.0,6.0,Beckerklinik,Beckerklinik,Staufener Straße,18,79189.0,Bad Krozingen,07633 4002-0,info@beckerklinik.de,www.beckerklinik.de,3.0,Klinik Dr. Becker GmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,315.0,6.0,Schlaflabor Breisgau Fachklinik für Schlafmedizin,Schlaflabor Breisgau Fachklinik für Schlafmedizin,Am Kurpark,1,79189.0,Bad Krozingen,07633 9129-0,kontakt@schlaflabor-breisgau.de,www.schlaflabor-breisgau.de,3.0,Dr. med. Rainer Stumpp-Korten,4.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,315.0,6.0,Universitätsklinikum Freiburg,Bad Krozingen,Südring,15,79189.0,Bad Krozingen,0761 203-0,info@verwaltung.uni-freiburg.de,www.uniklinik-freiburg.de,1.0,Universitätsklinikum Freiburg,1.0,0.0,2.0,2.0,2.0,2.0,1.0,288.0,,,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,28.0,,,,,,,,,
8.0,315.0,6.0,Werner-Schwidder-Klinik,Werner-Schwidder-Klinik,Herbert-Hellmann-Allee,38,79189.0,Bad Krozingen,07633 93-53,wsk@park-klinikum.de,www.park-klinikum.de,3.0,Schwarzwaldklinik Bad Krozingen KG REHA Grundstücks GmbH & Co.,3.0,0.0,2.0,2.0,2.0,2.0,2.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,315.0,6.0,Zentrum für Psychiatrie Emmendingen,Psychiatrische Tagesklinik Bad Krozingen,Am Alamannenfeld,22,79189.0,Bad Krozingen,07641 461-0,info@zfp-emmendingen.de,www.zfp-emmendingen.de,1.0,Zentrum für Psychiatrie Emmendingen,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,315.0,15.0,Helios Rosmann Klinik Breisach,Helios Rosmann Klinik Breisach,Zeppelinstraße,37,79206.0,Breisach am Rhein,07667 84-0,info.breisach@helios-gesundheit.de,www.helios-gesundheit.de,3.0,Helios Kliniken Breisgau-Hochschwarzwald GmbH,2.0,1.0,2.0,2.0,2.0,2.0,2.0,123.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,315.0,20.0,Friedrich-Husemann-Klinik,Zentrum für anthroposophische Psychiatrie e.V.,Friedrich Husemann Weg,8,79256.0,Buchenbach,07661 392-0,info@friedrich-husemann-klinik.de,www.friedrich-husemann-klinik.de,2.0,Zentrum für anthroposophische Psychiatrie e.V.,2.0,0.0,2.0,2.0,2.0,2.0,2.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,315.0,39.0,Klinik Friedenweiler,Klinik Friedenweiler,Kurhausweg,2-4,79877.0,Friedenweiler,07651 9350-0,info@klinik-friedenweiler.de,www.klinik-friedenweiler.de,3.0,Privatklinik Friedenweiler GmbH,4.0,0.0,2.0,2.0,2.0,2.0,2.0,70.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,315.0,41.0,Thure von Uexkuell Krankenhaus,Hauptstandort Thure von Uexkuell Klinik,Badstraße,2,79286.0,Glottertal,07684 9069-0,info@uexkuell-klinik.de,www.uexkuell-klinik.de,2.0,Kur + Reha GmbH,3.0,0.0,2.0,2.0,2.0,2.0,2.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,315.0,47.0,Gelenk-Klinik,Gelenk-Klinik,Gundelfingerstr.,11,79108.0,Freiburg,0761 5577580,info@gelenk-klinik.de,www.gelenk-klinik.de,3.0,"MVZ Gelenk-Klinik Dres. Schneider, Ostermeier & Partner Ärzte-Partnerschaft",4.0,0.0,2.0,2.0,2.0,2.0,2.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,315.0,52.0,Klinik in der Zarten,Klinik in der Zarten,Erlenbrucker Str.,14,79856.0,Hinterzarten,07652 1209-0,info@klinik-in-der-zarten.de,www.klinik-in-der-zarten.de,3.0,Klinik in der Zarten GmbH,3.0,0.0,2.0,2.0,2.0,2.0,2.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,315.0,74.0,Helios Klinik Müllheim,Helios- Klinik Müllheim,Heliosweg,1,79379.0,Müllheim,07631 88-0,info.muellheim@helios-gesundheit.de,www.helios-gesundheit.de,3.0,Helios Kliniken Breisgau-Hochschwarzwald GmbH,2.0,1.0,2.0,2.0,2.0,2.0,2.0,150.0,72.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,14.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,315.0,113.0,Helios-Klinik Titisee-Neustadt,Helios-Klinik Titisee-Neustadt,Jostalstraße,12,79822.0,Titisee-Neustadt,07651 29-0,info.titisee@helios-gesundheit.de,www.helios-gesundheit.de,3.0,Helios Kliniken Breisgau-Hochschwarzwald GmbH,2.0,1.0,2.0,2.0,2.0,2.0,2.0,151.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,315.0,113.0,Klinik Haus Vogt,Klinik Haus Vogt,Dennenbergstr.,5,79822.0,Titisee-Neustadt,07651 2008-0,info@klinik-haus-vogt.de,www.klinik-haus-vogt.de,3.0,Klinik Haus Vogt GmbH,4.0,0.0,2.0,2.0,2.0,2.0,2.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,315.0,133.0,Ameos Klinikum Kaiserstuhl,AMEOS Klinikum Kaiserstuhl,Brunngasse,1,79235.0,Vogtsburg im Kaiserstuhl,07662 811-0,info@vogtsburg.ameos.de,www.ameos.eu,3.0,AMEOS Krankenhausgesellschaft Baden mbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,68.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,316.0,10.0,BDH-Klinik Elzach (Akutklinik),BDH-Klinik Elzach (Akutklinik),Am Tannwald,1-3,79215.0,Elzach,07682 801-0,info@bdh-klinik-elzach.de,www.bdh-klinik-elzach.de,2.0,BDH-Klinik Elzach gGmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,316.0,11.0,Kreiskrankenhaus Emmendingen,Kreiskrankenhaus Emmendingen,Gartenstraße,44,79312.0,Emmendingen,07641 454-0,verwaltung@krankenhaus-emmendingen.de,www.krankenhaus-emmendingen.de,1.0,Landratsamt Emmendingen,2.0,1.0,2.0,2.0,2.0,1.0,2.0,234.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,42.0,,,,,,,,,,,,,6.0,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,
8.0,316.0,11.0,medem Praxisklinik,medem Praxisklinik,Platanenweg,7,79312.0,Emmendingen,07641 6688,info@ortho-station.com,www.medem.de,3.0,medem Klinikgesellschaft GbR,4.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,316.0,11.0,Zentrum für Psychiatrie Emmendingen,ZfP Emmendingen (Hauptstandort),Neubronnstraße,25,79312.0,Emmendingen,07641 461-0,info@zfp-emmendingen.de,www.zfp-emmendingen.de,1.0,Zentrum für Psychiatrie Emmendingen,2.0,0.0,2.0,2.0,2.0,2.0,2.0,533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.0,,,,15.0,108.0,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
