8,125,102,Klinikum am Weissenhof,Klinikum am Weissenhof,Weißenhof,,74189,Weinsberg,07134 75-0,info@klinikum-weissenhof.de,www.klinikum-weissenhof.de,1,Zentrum für Psychiatrie,2,0,2,2,2,2,2,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,,,,86.0,80.0,,,,,,,,47.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,126,46,Klinikum am Weissenhof,Tagesklinik Künzelsau,Stettenstraße,32,74653,Künzelsau,07134 75-0,info@klinikum-weissenhof.de,www.klinikum-weissenhof.de,1,Zentrum für Psychiatrie,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,126,66,Hohenloher Krankenhaus,Hohenloher Krankenhaus Öhringen,Kastellstraße,5,74613,Öhringen,07941 692-0,info@hk-gmbh.net,www.hohenloher-krankenhaus.net,2,Hohenloher Krankenhaus gGmbH,2,1,2,2,2,1,2,205,112.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,29.0,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,127,14,Klinikum Crailsheim,Klinikum Crailsheim,Gartenstraße,21,74564,Crailsheim,07951 490-0,info@klinikum-crailsheim.de,www.klinikum-crailsheim.de,1,Landkreis Schwäbisch Hall Klinikum gGmbH,2,1,2,2,2,2,2,200,,,,,,,,,,,,,,,,,20.0,,,,48.0,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,29.0,,,,,,,,,,,,,,18.0,,,,16.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,127,76,Diak Klinikum Schwäbisch Hall,Diak Klinikum Schwäbisch Hall,Diakoniestraße,10,74523,Schwäbisch Hall,0791 753-1,info@dasdiak-klinikum.de,www.dasdiak-klinikum.de,2,Diakonie-Klinikum Schwäbisch Hall gGmbH,2,3,2,2,2,2,2,540,,,,,,,,,,,,,,,,,,,,,62.0,,,,31.0,,,,,,,57.0,,,,,,44.0,,,,,,,,,12.0,,,,,,,,,45.0,,,,,,,,,,45.0,18.0,42.0,13.0,,,,,,,,,,25.0,18.0,,,,43.0,,,,,,8.0,,49.0,,,,,,,,,,,,,,,,,,,,,22.0,,,,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,127,76,Klinikum am Weissenhof,Tagesklinik Schwäbisch Hall,Ringstraße,1,74523,Schwäbisch Hall,07134 75-0,info@klinikum-weissenhof.de,www.klinikum-weissenhof.de,1,Zentrum für Psychiatrie,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,127,76,Zentrum für Psychische Gesundheit Schwäbisch Hall,Zentrum für Psychische Gesundheit Schwäbisch Hall,Ringstraße,1,74523,Schwäbisch Hall,0791 753-9100,info@zfpg-sha.de.de,www.zfpg-sha.de,1,Psychiatrie Schwäbisch Hall gGmbH,3,0,2,2,2,2,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,128,7,Caritas-Krankenhaus Bad Mergentheim,Caritas-Krankenhaus Bad Mergentheim,Uhlandstraße,7,97980,Bad Mergentheim,07931 58-0,info@ckbm.de,www.ckbm.de,2,Caritas-Krankenhaus Bad Mergentheim gGmbH,2,3,2,1,2,2,2,418,,,74.0,19.0,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,30.0,,,53.0,,41.0,,,,,,3.0,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,
8,128,7,Diabetes-Klinik Bad Mergentheim,Hauptstandort,Theodor-Klotzbücher-Straße,12,97980,Bad Mergentheim,07931 594-0,info@diabetes-zentrum.de,www.diabetes-zentrum.de,3,Diabetes-Klinik Bad Mergentheim GmbH & Co. KG,2,0,2,2,2,2,2,155,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,128,7,Kitzberg Klinik für Psychotherapie - Privatklinik,Kitzberg Klinik für Psychotherapie - Privatklinik,Bismarckstraße,3-7,97980,Bad Mergentheim,07931 948265-0,kontakt@kitzberg-klinik.de,kitzberg-kliniken.de/start,3,Kitzberg-Klinik für Psychotherapie GmbH,4,0,2,2,2,2,2,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,128,7,Krankenhaus Tauberbischofsheim,Psychiatrische Tagesklinik Bad Mergentheim,Uhlandstraße,7,97980,Bad Mergentheim,09341 800-0,info@khtbb.de,www.khtbb.de,2,Krankenhaus und Heime Main-Tauber GmbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,128,7,Psychotherapeutisches Zentrum Kitzberg-Klinik (Akutklinik),Psychotherapeutisches Zentrum Kitzberg-Klinik (Akutklinik),Erlenbachweg,22/24,97980,Bad Mergentheim,07931 5316-0,kontakt@ptz.de,www.ptz.de,3,Psychotherapeutisches Zentrum Kitzberg-Klinik GmbH & Co. KG,2,0,2,2,2,2,2,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,128,115,Johannes-Diakonie Mosbach,Tauberbischofsheim,Albert-Schweitzer-Straße,37,97941,Tauberbischofsheim,06261 88-0,info@johannes-diakonie.de,www.johannes-diakonie.de,2,Johannes-Diakonie Mosbach,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,128,115,Krankenhaus Tauberbischofsheim,Krankenhaus Tauberbischofsheim,Albert-Schweitzer-Straße,37,97941,Tauberbischofsheim,09341 800-0,info@khtbb.de,www.khtbb.de,2,Krankenhaus und Heime Main-Tauber GmbH,2,1,2,2,2,2,2,231,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,128,131,Rotkreuzklinik Wertheim,Rotkreuzklinik Wertheim,Rotkreuzstraße,2,97877,Wertheim am Main,09342 303-0,rk-wertheim@swmbrk.de,www.rotkreuzklinik-wertheim.de,2,Rotkreuzklinik Wertheim gemeinnützige GmbH,2,1,2,2,2,2,2,163,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,135,19,Klinikum Heidenheim,Heidenheim,Schloßhaustraße,100,89522,Heidenheim an der Brenz,07321 33-0,info@kliniken-heidenheim.de,www.kliniken-heidenheim.de,1,Kliniken Landkreis Heidenheim gGmbH,2,3,2,2,2,2,2,471,,20.0,68.0,,,,79.0,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,47.0,,,,,,,,,,,,,20.0,,,,,31.0,,,,,,,,38.0,,,,,68.0,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,136,19,"Klinikum Schloß Winnenden, Zentrum für Psychiatrie Winnenden","Klinikum Schloß Winnenden Außenstelle, St. Anna Virngrund-Klinik",Dalkinger Straße,8,73479,Ellwangen (Jagst),07195 900-0,info@zfp-winnenden.de,www.zfp-winnenden.de,1,"Klinikum Schloß Winnenden, Zentrum für Psychiatrie Winnenden",2,0,2,2,2,2,2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,136,19,St. Anna-Virngrund-Klinik Ellwangen,St. Anna-Virngrund-Klinik,Dalkinger Straße,8-12,73479,Ellwangen (Jagst),07961 881-0,info@klinik-ellwangen.de,www.klinik-ellwangen.de,1,Kliniken Ostalb gkAöR,2,1,2,2,2,2,2,229,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,25.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,
8,136,44,Stauferklinikum Schwäbisch Gmünd,Stauferklinikum Schwäbisch Gmünd,Wetzgauer Straße,85,73557,Mutlangen,07171 701-0,info@kliniken-ostalb.de,www.stauferklinikum.de,1,Kliniken Ostalb gkAöR,2,2,2,2,2,2,2,401,,,23.0,,34.0,,70.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,10.0,,,,,,,,,,,38.0,,,22.0,,,,,,,71.0,,,,,,,,,,,,,5.0,,,,,41.0,,,,,37.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,136,45,SRH Fachkrankenhaus Neresheim,SRH Fachkrankenhaus Neresheim,Kösinger Straße,11,73450,Neresheim,07326 9608-0,info@fkne.srh.de,www.fachkrankenhaus-neresheim.de,2,SRH Fachkrankenhaus Neresheim GmbH,2,0,2,2,2,2,2,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,136,65,"Klinikum Schloß Winnenden, Zentrum für Psychiatrie Winnenden","Klinikum Schloß Winnenden, Standort Schwäbisch Gmünd",Weißensteiner Straße,33,73525,Schwäbisch Gmünd,07195 900-0,info@zfp-winnenden.de,www.zfp-winnenden.de,1,"Klinikum Schloß Winnenden, Zentrum für Psychiatrie Winnenden",2,0,2,2,2,2,2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,136,65,St. Anna-Virngrund-Klinik Ellwangen,Psychiatrische Institutsambulanz Außenstelle Schwäbisch Gmünd,Weißensteiner Straße,33,73525,Schwäbisch Gmünd,07961 881-0,info@klinik-ellwangen.de,www.klinik-ellwangen.de,1,Kliniken Ostalb gkAöR,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,136,88,Ostalb-Klinikum Aalen,Ostalb-Klinikum Aalen,Im Kälblesrain,1,73430,Aalen,07361 55-0,info@kliniken-ostalb.de,www.kliniken-ostalb.de,1,Kliniken Ostalb gkAöR,2,2,2,2,2,2,2,375,,,57.0,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,50.0,9.0,,,,,,,,,,,,,,,,,40.0,,,,,,1.0,,28.0,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,136,88,St. Anna-Virngrund-Klinik Ellwangen,Tagesklinik für Kinder- und Jugendpsychiatrie,Hirschbachstr.,60,73431,Aalen,07961 881-0,info@klinik-ellwangen.de,www.klinik-ellwangen.de,1,Kliniken Ostalb gkAöR,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,211,0,ACURA KLINIKEN Baden-Baden,Hauptstandort,Rotenbachtalstraße,5,76530,Baden-Baden,07221 352-0,info@acura-kliniken.com,www.ascura-kliniken.com,3,Acura Kliniken Baden-Baden GmbH,2,0,2,2,2,2,2,145,,,,,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,211,0,Klinikum Mittelbaden Baden-Baden Bühl,Klinikum Mittelbaden Baden-Baden Bühl Standort Balg,Balger Straße,50,76532,Baden-Baden,07221 91-0,info.stadtklinik@klinikum-mittelbaden.de,www.klinikum-mittelbaden.de,1,Klinikum Mittelbaden gGmbH,2,1,2,1,2,2,2,367,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,48.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,
8,211,0,Klinikum Mittelbaden Baden-Baden Bühl,Klinikum Mittelbaden Baden-Baden Bühl Standort Ebersteinburg,Dr.-Rumpf-Weg,7,76530,Baden-Baden,07221 91-0,info.stadtklinik@klinikum-mittelbaden.de,www.klinikum-mittelbaden.de,1,Klinikum Mittelbaden gGmbH,2,0,2,2,2,2,2,15,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,211,0,MEDIAN Klinik Gunzenbachhof Baden-Baden,MEDIAN Klinik Gunzenbachhof Baden-Baden,Gunzenbachstraße,6,76530,Baden-Baden,07221 936-0,info@median-kliniken.de,www.median-kliniken.de,3,MEDIAN Oberrheinische Kliniken GmbH & Co. KG,3,0,2,2,1,2,2,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,211,0,NEXUS-Klinik Baden-Baden,NEXUS-Klinik Baden-Baden,Hermann-Sielcken-Str.,80,76530,Baden-Baden,07221 30196-0,info@nexusklinik.de,www.nexusklinik.de,3,Medexpert Gesellschaft für Klinikbetrieb mbH,4,0,2,2,2,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,212,0,Helios Klinik für Herzchirurgie Karlsruhe,Helios Klinik für Herzchirurgie Karlsruhe,Franz-Lust-Straße,30,76185,Karlsruhe,0721 9738-0,info.karlsruhe@helios-gesundheit.de,www.helios-gesundheit.de,3,Helios Klinik für Herzchirurgie Karlsruhe GmbH,2,0,2,2,2,2,2,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,
8,212,0,Klinik am Stadtgarten,Klinik am Stadtgarten,Beiertheimer Allee,18 b,76137,Karlsruhe,0721 375656,karlsruhe@kasg.de,www.kasg.de,3,Dr. med. Bernd Loos,4,0,2,2,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,212,0,Städtische Klinikum Karlsruhe,Städtisches Klinikum,Moltkestraße,90,76133,Karlsruhe,0721 974-0,geschaeftsfuehrung@klinikum-karlsruhe.de,www.klinikum-karlsruhe.de,1,Städtisches Klinikum gGmbH,2,3,2,1,2,2,2,1082,,,78.0,69.0,69.0,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,27.0,,,,,,,,19.0,,,49.0,,,,,,,,,,56.0,40.0,21.0,,,,,,,,,,,53.0,,,,,64.0,,,,,,19.0,28.0,60.0,,,,,158.0,,,,,,,,,,,,,23.0,,,29.0,,,,5.0,,15.0,,,27.0,,,25.0,,,,,,,,,,,,,,,17.0,,1.0,,,,,,,,
8,212,0,Städtische Klinikum Karlsruhe,Tagesklinik Roonstraße,Roonstraße,28,76137,Karlsruhe,0721 974-0,geschaeftsfuehrung@klinikum-karlsruhe.de,www.klinikum-karlsruhe.de,1,Städtisches Klinikum gGmbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,212,0,ViDia - Christliche Kliniken Karlsruhe,St. Vincentius-Kliniken,Steinhäuserstraße,18,76135,Karlsruhe,0721 8108-1,info@vincentius-ka.de,www.vincentius-kliniken.de,2,Vincentius-Diakonissen-Kliniken gAG,2,2,2,2,2,2,2,749,12.0,11.0,,,,,,,,,,,,,,,,,,,93.0,,,,46.0,,,,,,,53.0,,,33.0,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,35.0,,,,89.0,,,,24.0,,,,,,,,,,82.0,,,,10.0,,,,22.0,14.0,53.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,34.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,
8,212,0,ViDia - Christliche Kliniken Karlsruhe,Diakonissenkrankenhaus,Diakonissenstraße,18,76135,Karlsruhe,0721 8108-1,info@vincentius-ka.de,www.vincentius-kliniken.de,2,Vincentius-Diakonissen-Kliniken gAG,2,2,2,2,2,2,2,270,54.0,,,,,,24.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,24.0,39.0,,27.0,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,215,7,Kliniken des Landkreises Karlsruhe,Rechbergklinik Bretten,Edisonstraße,10,75015,Bretten,07251 708-0,info.rkh@rkh-kliniken.de,www.fuerst-stirum-klinik.de,1,RKH Kliniken des Landkreises Karlsruhe gemeinnützige GmbH,2,1,2,2,2,2,2,120,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,215,9,Kliniken des Landkreises Karlsruhe,Fürst-Stirum-Klinik Bruchsal,Gutleutstraße,1,76646,Bruchsal,07251 708-0,info.rkh@rkh-kliniken.de,www.fuerst-stirum-klinik.de,1,RKH Kliniken des Landkreises Karlsruhe gemeinnützige GmbH,2,2,2,2,2,2,2,327,,,78.0,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,46.0,17.0,,,,,,,,,,,,,,,,,,,,24.0,,,,,41.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,
8,215,9,Psychiatrische Zentrum Nordbaden Zentrum für Psychiatrie Wiesloch,Zentrum für psychische Gesundheit Bruchsal,Heidelberger Straße,19,76646,Bruchsal,06222 55-0,info@pzn-wiesloch.de,www.pzn-wiesloch.de,1,Psychiatrisches Zentrum Nordbaden (AdöR),2,0,2,2,2,2,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,215,17,Städtische Klinikum Karlsruhe,Tagesklinik Ettlingen,Middelkerker Straße,4,76275,Ettlingen,0721 974-0,geschaeftsfuehrung@klinikum-karlsruhe.de,www.klinikum-karlsruhe.de,1,Städtisches Klinikum gGmbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,215,96,SRH Klinikum Karlsbad,SRH Klinikum Karlsbad-Langensteinbach,Guttmannstraße,1,76307,Karlsbad,07202 61-0,info.kkl@srh.de,www.klinikum-karlsbad.de,2,SRH Klinikum Karlsbad-Langensteinbach GmbH,2,2,2,2,2,2,2,414,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,30.0,,,,9.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,70.0,,,,16.0,,55.0,,,,
8,215,100,Sankt Rochus Kliniken - Frührehabilitation Phase B,Sankt Rochus Kliniken,Sankt-Rochus-Allee,1-11,76669,Bad Schönborn,07253 82-0,info@sankt-rochus-kliniken.de,www.sankt-rochus-kliniken.de,2,cts Reha GmbH,2,0,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,216,7,Klinikum Mittelbaden Baden-Baden Bühl,Klinikum Mittelbaden Baden-Baden Bühl Standort Bühl,Robert-Koch-Straße,70,77815,Bühl,07221 91-0,info.stadtklinik@klinikum-mittelbaden.de,www.klinikum-mittelbaden.de,1,Klinikum Mittelbaden gGmbH,2,0,2,2,1,2,2,138,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,1.0,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,
8,216,7,Max Grundig Klinik Bühlerhöhe,Max Grundig Klinik Bühlerhöhe,Schwarzwaldhochstr.,1,77815,Bühl,07226 54-0,info@max-grundig-klinik.de,www.max-grundig-klinik.de,3,Max Grundig Klinik GmbH,4,0,2,2,2,2,2,87,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,216,17,MediClin Reha-Zentrum Gernsbach,MediClin Reha-Zentrum Gernsbach,Casimir-Katz-Straße,22,76593,Gernsbach,07224 922-0,info.gernsbach@MediClin.de,www.reha-zentrum-gernsbach.de,3,Rehabilitationszentrum Gernsbach/Schwarzwald GmbH & Co. KG,2,0,2,2,2,2,2,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
